school_id,school_name,school_inf,school_inf_list,school_type,index,municipalitet,address,phone,latitude,longitude,link_urls
46000754,CIPFP LUIS SUÑER SANCHIS,"['Pulse para enviar un correo electrónico al Centro', 'Transporte', 'Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Salón actos', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']","['Pulse para enviar un correo electrónico al Centro', 'Transporte', 'Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Salón actos', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46600,ALZIRA,"Avda. DELS ESPORTS, 27",962457815,"39,166104","-0,430752",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46000754
46021927,EI 1er CICLE MUNICIPAL INFANTS,['Transporte'],['Transporte'],PUB., 46600,ALZIRA,"C. TRAFALGAR, 67",962404750,"39,157914","-0,42828",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46021927
46021939,EI 1er CICLE MUNICIPAL LA MUNTANYETA,['Transporte'],['Transporte'],PUB., 46600,ALZIRA,"Sb. SANTUARIO VIRGEN DEL LLUCH, S/N",962414059,"39,153842","-0,422373",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46021939
46027221,"EI 1er CICLE MUNICIPAL LLORENÇ GIMÉNEZ, CONTACONTES",[],[],PUB., 46600,ALZIRA,"C. MASSALAVÉS, S/N",962417429,"39,154795","-0,424916",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46027221
46020194,EI 1er CICLE TULELL,"['Comedor', 'I. Deportivas']","['Comedor', 'I. Deportivas']",PUB., 46600,ALZIRA,"C. TULELL, S/N",962457810,"39,158701","-0,433635",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46020194
46018382,ESCOLA OFICIAL D'IDIOMES,"['Biblioteca', 'Aula de idiomas', 'Francés', 'Inglés', 'Alemán', 'Italiano', 'Valenciano']","['Biblioteca', 'Aula de idiomas', 'Francés', 'Inglés', 'Alemán', 'Italiano', 'Valenciano']",PUB., 46600,ALZIRA,"C. RIOLA, 9",962458040,"39,149491","-0,440665",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46018382
46018825,ESCOLA PRIVADA DE MÚSICA EDUCANDOS DE LA SOCIEDAD MUSICAL,[],[],PRIV., 46600,ALZIRA,"C. HORTA DELS FRARES, 62",962414171,"39,150468","-0,433442",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46018825
46000717,IES JOSÉ MARÍA PARRA,"['Transporte', 'Cafetería/Bar', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Salón actos', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']","['Transporte', 'Cafetería/Bar', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Salón actos', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46600,ALZIRA,"C. DOCTOR FRANCISCO BONO, 3",962457860,"39,156879","-0,428537",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46000717
46024953,IES LA MURTA,"['Transporte', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']","['Transporte', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46600,ALZIRA,"C. PROFESSOR BERNAT MONTAGUT, 7",962457360,"39,157289","-0,435243",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46024953
46000705,IES REI EN JAUME,"['Pulse para enviar un correo electrónico al Centro', 'Cafetería/Bar', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Salón actos', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros', 'Aplica el Portfolio Europeo de las Lenguas']","['Pulse para enviar un correo electrónico al Centro', 'Cafetería/Bar', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Salón actos', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros', 'Aplica el Portfolio Europeo de las Lenguas']",PUB., 46600,ALZIRA,"Ctra. DE GANDIA, S/N",962457855,"39,146907","-0,430059",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46000705
46015204,CEIP SANTA MARÍA DE AGUAS VIVAS,"['Comedor', 'I. Deportivas', 'Adscrito al programa de banco de libros']","['Comedor', 'I. Deportivas', 'Adscrito al programa de banco de libros']",PUB., 46792,ALZIRA,"C. MILAGROS VERES MARIN, 4",962457595,"39,099202","-0,370252",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46015204
46001451,CEIP MAESTRO D. JAIME APARICIO PÉREZ,"['Página Web de Mestre a casa', 'Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']","['Página Web de Mestre a casa', 'Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46820,ANNA,"C. RAMÓN Y CAJAL, 18",962249835,"39,021222","-0,646368",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46001451
46027309,CENTRO FPA MUNICIPAL RAMÓN Y CAJAL,[],[],PUB., 46820,ANNA,"C. RAMÓN Y CAJAL, 18",962210136,"39,021222","-0,646368",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46027309
46022269,EI 1er CICLO MUNICIPAL,[],[],PUB., 46820,ANNA,"C. CAMINO HONDO, 5",628992483,"39,020497","-0,647044",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46022269
46022749,ESCUELA PRIVADA DE MÚSICA MAESTRO MARÍN,[],[],PRIV., 46820,ANNA,"C. ALAMEDA, 11",962210014,"39,021709","-0,642775",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46022749
46001461,CEIP XARQUIA,"['Página Web de Mestre a casa', 'Comedor', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros', 'Aplica el Portfolio Europeo de las Lenguas']","['Página Web de Mestre a casa', 'Comedor', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros', 'Aplica el Portfolio Europeo de las Lenguas']",PUB., 46266,ANTELLA,"C. CALVARIO, 19",962457555,"39,081523","-0,591608",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46001461
46031751,EI 1er CICLO MUNICIPAL COLORINS,[],[],PUB., 46266,ANTELLA,"C. LEOPOLDO ORTIZ, 25",616917919,"39,079089","-0,592573",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46031751
46021472,ESCOLA PRIVADA DE MÚSICA LA PROTECTORA,[],[],PRIV., 46266,ANTELLA,"Pza. MAJOR, 6",962974308,"39,079275","-0,592659",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46021472
46026299,CRA EL SABINAR,"['Transporte', 'Comedor', 'Biblioteca', 'I. Deportivas', 'Inglés']","['Transporte', 'Comedor', 'Biblioteca', 'I. Deportivas', 'Inglés']",PUB., 46179,ARAS DE LOS OLMOS,"C. ESCUELAS, S/N",962103010,"39,923314","-1,131667",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46026299
46032111,CEIP VERGE DELS DESEMPARATS,"['Transporte', 'Comedor', 'Aula Informática', 'Biblioteca', 'Aula música', 'Huerto', 'Gimnasio', 'Inglés', 'Adscrito al programa de banco de libros']","['Transporte', 'Comedor', 'Aula Informática', 'Biblioteca', 'Aula música', 'Huerto', 'Gimnasio', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46869,ATZENETA D' ALBAIDA,"C. CIRILO TORMO, 1",962919315,"38,831618","-0,499095",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46032111
46030837,CENTRE FPA MUNICIPAL,[],[],PUB., 46869,ATZENETA D' ALBAIDA,"C. CIRILO TORMO, 1",962359161,"38,831743","-0,498923",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46030837
46025660,EI 1er CICLE MUNICIPAL LA SOLANA,[],[],PUB., 46869,ATZENETA D' ALBAIDA,"C. COVALTA, S/N, CANTÓ C. PENYA BENICADELL, S/N",687806582,"38,838085","-0,496541",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46025660
46001552,CEIP ISIDRO GIRANT,"['Transporte', 'Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']","['Transporte', 'Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46620,AYORA,"C. DOCTOR ROMANI, 1",961892955,"39,060892","-1,061397",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46001552
46035926,CENTRO PRIV. ED. INF. 1er CICLO NINOS AYORA,"['Comedor', 'Cursos de verano']","['Comedor', 'Cursos de verano']",PRIV., 46620,AYORA,"C. SOMADILLA, S/N",621270058,"39,059929","-1,061779",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46035926
46019209,CENTRO PÚBLICO FPA VALLE DE AYORA,"['Biblioteca', 'Laboratorio/Taller']","['Biblioteca', 'Laboratorio/Taller']",PUB., 46620,AYORA,"C. SAN FRANCISCO, 18",961892965,"39,061882","-1,056383",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46019209
46020376,ESCUELA PRIVADA DE MÚSICA SOCIEDAD MUSICAL AYORENSE,[],[],PRIV., 46620,AYORA,"C. MARQUESA DE ZENETE, 81",962191234,"39,059617","-1,058963",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46020376
46015733,IES FERNANDO III,"['Pulse para enviar un correo electrónico al Centro', 'Transporte', 'Cafetería/Bar', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']","['Pulse para enviar un correo electrónico al Centro', 'Transporte', 'Cafetería/Bar', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46620,AYORA,"C. PINTOR PEDRO CAMARA, 19",961892940,"39,054605","-1,054536",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46015733
46023717,ESCOLA PRIVADA DE MÚSICA SOC. INSTRUCT. MUSICAL STA.CECILIA,[],[],PRIV., 46758,BARX,"C. MUNTANYA, 11",962811343,"39,015182","-0,300871",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46023717
46001576,CEIP CARLES SALVADOR,"['Comedor', 'Aula Informática', 'Laboratorio/Taller', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']","['Comedor', 'Aula Informática', 'Laboratorio/Taller', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46667,BARXETA,"C. NOU, S/N",962249765,"39,020684","-0,418183",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46001576
46031714,EI 1er CICLE MUNICIPAL,[],[],PUB., 46667,BARXETA,"C. LA PAU, 28",962214330,"39,021324","-0,421096",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46031714
46036876,ESCOLA PRIVADA DE MÚSICA ,[],[],PRIV., 46667,BARXETA,"C. GENERAL VILLAESCUSA, 1",616818625,"39,022378","-0,417594",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46036876
46035604,CEIP MARIANO JORNET PERALES,"['Comedor', 'Adscrito al programa de banco de libros']","['Comedor', 'Adscrito al programa de banco de libros']",PUB., 46868,BÈLGIDA,"C. AUSIÀS MARCH, 8",963428508,"38,857762","-0,47452",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46035604
46025210,EI 1er CICLE MUNICIPAL,[],[],PUB., 46868,BÈLGIDA,"C. AUSIÀS MARCH, 8",962901670,"38,857727","-0,474503",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46025210
46001606,CEIP GREGORI MAYANS I CISCAR,"['Página Web de Mestre a casa', 'Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']","['Página Web de Mestre a casa', 'Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46713,BELLREGUARD,"C. VICENT ANDRÉS ESTELLÉS, 1",962826650,"38,943247","-0,163765",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46001606
46028727,CENTRE FPA MUNICIPAL DE BELLREGUARD,[],[],PUB., 46713,BELLREGUARD,"C. MONDÚVER, S/N",962815511,"38,945404","-0,164554",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46028727
46027693,EI 1er CICLE MUNICIPAL,[],[],PUB., 46713,BELLREGUARD,"C. PAU PICASSO, C. EN PROJECTE, S/N",962815511,"38,948487","-0,160584",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46027693
46023729,ESCOLA PRIVADA DE MÚSICA,[],[],PRIV., 46713,BELLREGUARD,"Avda. ALACANT, 2",962816467,"38,94409","-0,157856",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46023729
46020479,IES JOAN FUSTER,"['Transporte', 'Cafetería/Bar', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Alemán', 'Italiano', 'Adscrito al programa de banco de libros']","['Transporte', 'Cafetería/Bar', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Alemán', 'Italiano', 'Adscrito al programa de banco de libros']",PUB., 46713,BELLREGUARD,"C. ENRIC SOLER I GODES, S/N",962829400,"38,944916","-0,166297",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46020479
46021125,ESCOLA PRIVADA DE MÚSICA,[],[],PRIV., 46839,BELLÚS,"C. SAN GREGORIO, 34",616328996,"38,945011","-0,48812",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46021125
46001679,CEIP LUIS VIVES,"['Página Web de Mestre a casa', 'Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']","['Página Web de Mestre a casa', 'Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'Gimnasio', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46180,BENAGUASIL,"C. DEPÒSIT VELL, S/N",962718000,"39,592089","-0,589163",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46001679
46020364,CENTRE ENS. PROFESSIONALS MÚSICA UNIÓ MUSICAL DE BENAGUASIL,[],[],PRIV., 46180,BENAGUASIL,"Pza. DEL CASTELL, 9",962731416,"39,594706","-0,584935",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46020364
46027322,CENTRE FPA MUNICIPAL LLUÍS VIVES,[],[],PUB., 46180,BENAGUASIL,"C. DEPÒSIT VELL, S/N",607695112,"39,59256","-0,588981",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46027322
46001667,CENTRE PRIVAT ASUNCIÓN DE NUESTRA SEÑORA,"['Pulse para enviar un correo electrónico al Centro', 'Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']","['Pulse para enviar un correo electrónico al Centro', 'Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']",PRIV., 46180,BENAGUASIL,"C. PEDRALBA, 38",962730108,"39,595797","-0,586706",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46001667
46025982,EI 1er CICLE MUNICIPAL,[],[],PUB., 46180,BENAGUASIL,"C. BENISSANÓ, 4",962737102,"39,596446","-0,583498",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46025982
46031295,EI 1er CICLE MUNICIPAL LA BASSETA,[],[],PUB., 46180,BENAGUASIL,"C. LA BASSETA, S/N",962731095,"39,592184","-0,582715",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46031295
46021484,ESCOLA PRIVADA DE MÚSICA I ART,[],[],PRIV., 46180,BENAGUASIL,"Pza. MARIANO BENLLIURE, S/N",962738131,"39,593714","-0,593994",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46021484
46035616,ESCOLA PRIVADA DE MÚSICA UNIÓN MUSICAL,[],[],PRIV., 46180,BENAGUASIL,"Pza. DEL CASTELL, 8",962731416,"39,594704","-0,584878",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46035616
46020261,IES DE BENAGUASIL,"['Transporte', 'Cafetería/Bar', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Salón actos', 'Aula música', 'Huerto', 'Gimnasio', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']","['Transporte', 'Cafetería/Bar', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Salón actos', 'Aula música', 'Huerto', 'Gimnasio', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46180,BENAGUASIL,"C. SEGORBE, 2",962718335,"39,600348","-0,58818",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46020261
46024060,CRA LA VALL FARTA,"['Página Web de Mestre a casa', 'Comedor', 'Aula Informática', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']","['Página Web de Mestre a casa', 'Comedor', 'Aula Informática', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46293,BENEIXIDA,"C. JAUME I, 5",962542313,"39,057772","-0,549965",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46024060
46030151,EI 1er CICLE MUNICIPAL LA TARARA,[],[],PUB., 46293,BENEIXIDA,"C. PROYECTO (SECTOR ZR-PP 2), S/N",962580160,"39,059533","-0,545132",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46030151
46001771,CEIP BLASCO IBÁÑEZ,"['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']","['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46910,BENETÚSSER,"Pas. MAESTRA ROGELIA ANTON, S/N",961205550,"39,426746","-0,400357",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46001771
46001761,CEIP CRISTOBAL COLÓN,"['Pulse para enviar un correo electrónico al Centro', 'Comedor', 'Aula Informática', 'Biblioteca', 'Aula de idiomas', 'Laboratorio/Taller', 'Aula música', 'Huerto', 'Gimnasio', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']","['Pulse para enviar un correo electrónico al Centro', 'Comedor', 'Aula Informática', 'Biblioteca', 'Aula de idiomas', 'Laboratorio/Taller', 'Aula música', 'Huerto', 'Gimnasio', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46910,BENETÚSSER,"C. CAMÍ D'ORBA, 18",962566930,"39,417853","-0,395143",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46001761
46017869,CEIP VICENT RICARD BONILLO,"['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']","['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Aula música', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46910,BENETÚSSER,"C. MAESTRO SERRANO, S/N",961205800,"39,419685","-0,393813",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46017869
46027334,CENTRE FPA MUNICIPAL DE BENETÚSSER,[],[],PUB., 46910,BENETÚSSER,"Pza. CARDENAL BENLLOCH, S/N",963761895,"39,424015","-0,401124",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46027334
46030898,CENTRE PRIV. ED. INF. 1er CICLE EL CUQUET DOS,[],[],PRIV., 46910,BENETÚSSER,"C. FRANCISCO ALMARCHE, 5",961103099,"39,422068","-0,397088",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46030898
46022488,CENTRE PRIV. ED. INF. 1er CICLE ESCOLETA NOVA,['Piscina'],['Piscina'],PRIV., 46910,BENETÚSSER,"C. MARQUÉS DEL TURIA, 59",963752796,"39,423456","-0,397632",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46022488
46033760,CENTRE PRIV. ED. INF. 1er CICLE LA SEGONA ESTRELA,"['Comedor', 'Biblioteca', 'Huerto', 'Gimnasio']","['Comedor', 'Biblioteca', 'Huerto', 'Gimnasio']",PRIV., 46910,BENETÚSSER,"Pza. DE LA FUSTA, 2",693028323,"39,418591","-0,396559",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46033760
46001734,CENTRE PRIVAT NUESTRA SEÑORA DEL SOCORRO,"['Pulse para enviar un correo electrónico al Centro', 'Comedor', 'Aula Informática', 'Biblioteca', 'Aula de idiomas', 'Laboratorio/Taller', 'Salón actos', 'Aula música', 'Huerto', 'I. Deportivas', 'Gimnasio', 'Cursos de verano', 'Francés', 'Inglés', 'Castellano', 'Valenciano']","['Pulse para enviar un correo electrónico al Centro', 'Comedor', 'Aula Informática', 'Biblioteca', 'Aula de idiomas', 'Laboratorio/Taller', 'Salón actos', 'Aula música', 'Huerto', 'I. Deportivas', 'Gimnasio', 'Cursos de verano', 'Francés', 'Inglés', 'Castellano', 'Valenciano']",PRIV., 46910,BENETÚSSER,"C. DOCTOR VICENTE NAVARRO SOLER, 23",963962402,"39,419992","-0,399896",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46001734
46029483,ESCOLA PRIVADA DE MÚSICA DE LA UNIÓ MUSICAL DE BENETÚSSER,[],[],PRIV., 46910,BENETÚSSER,"Pza. CARDENAL BENLLOCH, 4",963763421,"39,423497","-0,401203",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46029483
46026160,IES MARÍA CARBONELL I SÁNCHEZ,"['Inglés', 'Adscrito al programa de banco de libros']","['Inglés', 'Adscrito al programa de banco de libros']",PUB., 46910,BENETÚSSER,"C. DE L'ESPORT, 1",961206320,"39,419677","-0,401417",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46026160
46001783,CEIP SANT MARC,"['Comedor', 'Aula Informática', 'Biblioteca', 'Aula música', 'Huerto', 'Gimnasio', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']","['Comedor', 'Aula Informática', 'Biblioteca', 'Aula música', 'Huerto', 'Gimnasio', 'I. Deportivas', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46722,BENIARJÓ,"C. HORTETS, S/N",962826655,"38,931305","-0,184456",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46001783
46001795,"CENTRE PRIVAT FP LA SAFOR, COOP. VALENCIANA","['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Huerto', 'I. Deportivas', 'Francés', 'Inglés']","['Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'Huerto', 'I. Deportivas', 'Francés', 'Inglés']",PRIV., 46722,BENIARJÓ,"C. SANT MARC, 10",962800145,"38,932238","-0,188482",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46001795
46025261,EI 1er CICLE MUNICIPAL JOAN DE MONTCADA,[],[],PUB., 46722,BENIARJÓ,"Part. HORTETS, S/N",962800217,"38,931197","-0,183989",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46025261
46021198,ESCOLA PRIVADA DE MÚSICA AGRUP. ART. MUSICAL AUSIÀS MARCH,[],[],PRIV., 46722,BENIARJÓ,"C. ESCOLES, 21",962800774,"38,933636","-0,186513",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46021198
46006707,CEIP EUGENIO MARTÍ SANCHIS,"['Comedor', 'Aula Informática', 'Biblioteca', 'I. Deportivas', 'Inglés']","['Comedor', 'Aula Informática', 'Biblioteca', 'I. Deportivas', 'Inglés']",PUB., 46689,BENICULL DE XÚQUER,"C. VICTORIA EUGENIA, S/N",962490668,"39,18604","-0,384709",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46006707
46037376,ESCOLA PRIVADA DE MÚSICA BENICULL,[],[],PRIV., 46689,BENICULL DE XÚQUER,"Pza. BEATA INÉS, 1",657872509,"39,184983","-0,382541",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46037376
46001850,CEIP SANTA BÁRBARA,"['Pulse para enviar un correo electrónico al Centro', 'Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']","['Pulse para enviar un correo electrónico al Centro', 'Comedor', 'Aula Informática', 'Biblioteca', 'Laboratorio/Taller', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46450,BENIFAIÓ,"C. NOU, 60",961719065,"39,287162","-0,42566",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46001850
46014871,CEIP TRULLÁS,"['Página Web de Mestre a casa', 'Transporte', 'Comedor', 'Aula Informática', 'Biblioteca', 'Aula de idiomas', 'Laboratorio/Taller', 'Aula música', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']","['Página Web de Mestre a casa', 'Transporte', 'Comedor', 'Aula Informática', 'Biblioteca', 'Aula de idiomas', 'Laboratorio/Taller', 'Aula música', 'I. Deportivas', 'Francés', 'Inglés', 'Adscrito al programa de banco de libros']",PUB., 46450,BENIFAIÓ,"Prol. C. PINTOR SEGRELLES, 1",961719040,"39,278926","-0,426407",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46014871
46019593,CENTRE ENS. PROFESSIONALS DE MÚSICA C. ESTUDIOS MUSICALES,[],[],PRIV., 46450,BENIFAIÓ,"C. ADELINA DOMINGO, 24",961795311,"39,285287","-0,428488",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46019593
46027759,CENTRE FPA MUNICIPAL DE BENIFAIÓ,[],[],PUB., 46450,BENIFAIÓ,"C. VICENTE MEDINA, 22",961788909,"39,286667","-0,425115",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46027759
