school_id,school_name,school_inf,school_inf_list,school_type,index,municipalitet,address,phone,latitude,longitude,link_urls
46030621,CRA ENTREVIÑAS,Canteen,"Canteen, Sports, French, English, Enrolled in the book bank program",Public School, 46314,FUENTERROBLES,"C. ESCUELAS, 3",962169300,"39,585673","-1,362163",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46030621
46030621,CRA ENTREVIÑAS,Sports,"Canteen, Sports, French, English, Enrolled in the book bank program",Public School, 46314,FUENTERROBLES,"C. ESCUELAS, 3",962169300,"39,585673","-1,362163",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46030621
46030621,CRA ENTREVIÑAS,French,"Canteen, Sports, French, English, Enrolled in the book bank program",Public School, 46314,FUENTERROBLES,"C. ESCUELAS, 3",962169300,"39,585673","-1,362163",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46030621
46030621,CRA ENTREVIÑAS,English,"Canteen, Sports, French, English, Enrolled in the book bank program",Public School, 46314,FUENTERROBLES,"C. ESCUELAS, 3",962169300,"39,585673","-1,362163",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46030621
46030621,CRA ENTREVIÑAS,Enrolled in the book bank program,"Canteen, Sports, French, English, Enrolled in the book bank program",Public School, 46314,FUENTERROBLES,"C. ESCUELAS, 3",962169300,"39,585673","-1,362163",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46030621
46023080,CEE PÚB. COMARCAL ENRIC VALOR,Transportation,"Transportation, Canteen, Function room, Music classroom, Sports, Enrolled in the book bank program",Public School, 46701,GANDIA,"Avda. DEL GRAU, 83",962826470,"38,974157","-0,174129",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46023080
46023080,CEE PÚB. COMARCAL ENRIC VALOR,Canteen,"Transportation, Canteen, Function room, Music classroom, Sports, Enrolled in the book bank program",Public School, 46701,GANDIA,"Avda. DEL GRAU, 83",962826470,"38,974157","-0,174129",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46023080
46023080,CEE PÚB. COMARCAL ENRIC VALOR,Function room,"Transportation, Canteen, Function room, Music classroom, Sports, Enrolled in the book bank program",Public School, 46701,GANDIA,"Avda. DEL GRAU, 83",962826470,"38,974157","-0,174129",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46023080
46023080,CEE PÚB. COMARCAL ENRIC VALOR,Music classroom,"Transportation, Canteen, Function room, Music classroom, Sports, Enrolled in the book bank program",Public School, 46701,GANDIA,"Avda. DEL GRAU, 83",962826470,"38,974157","-0,174129",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46023080
46023080,CEE PÚB. COMARCAL ENRIC VALOR,Sports,"Transportation, Canteen, Function room, Music classroom, Sports, Enrolled in the book bank program",Public School, 46701,GANDIA,"Avda. DEL GRAU, 83",962826470,"38,974157","-0,174129",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46023080
46023080,CEE PÚB. COMARCAL ENRIC VALOR,Enrolled in the book bank program,"Transportation, Canteen, Function room, Music classroom, Sports, Enrolled in the book bank program",Public School, 46701,GANDIA,"Avda. DEL GRAU, 83",962826470,"38,974157","-0,174129",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46023080
46017419,CEIP BENIPEIXCAR,Transportation,"Transportation, Canteen, Computer classroom, Library, Language class, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"Avda. DE LES ESCLAVES, 15",962826485,"38,962921","-0,188865",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46017419
46017419,CEIP BENIPEIXCAR,Canteen,"Transportation, Canteen, Computer classroom, Library, Language class, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"Avda. DE LES ESCLAVES, 15",962826485,"38,962921","-0,188865",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46017419
46017419,CEIP BENIPEIXCAR,Computer classroom,"Transportation, Canteen, Computer classroom, Library, Language class, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"Avda. DE LES ESCLAVES, 15",962826485,"38,962921","-0,188865",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46017419
46017419,CEIP BENIPEIXCAR,Library,"Transportation, Canteen, Computer classroom, Library, Language class, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"Avda. DE LES ESCLAVES, 15",962826485,"38,962921","-0,188865",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46017419
46017419,CEIP BENIPEIXCAR,Language class,"Transportation, Canteen, Computer classroom, Library, Language class, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"Avda. DE LES ESCLAVES, 15",962826485,"38,962921","-0,188865",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46017419
46017419,CEIP BENIPEIXCAR,Laboratory/Workshop,"Transportation, Canteen, Computer classroom, Library, Language class, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"Avda. DE LES ESCLAVES, 15",962826485,"38,962921","-0,188865",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46017419
46017419,CEIP BENIPEIXCAR,Music classroom,"Transportation, Canteen, Computer classroom, Library, Language class, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"Avda. DE LES ESCLAVES, 15",962826485,"38,962921","-0,188865",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46017419
46017419,CEIP BENIPEIXCAR,Sports,"Transportation, Canteen, Computer classroom, Library, Language class, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"Avda. DE LES ESCLAVES, 15",962826485,"38,962921","-0,188865",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46017419
46017419,CEIP BENIPEIXCAR,English,"Transportation, Canteen, Computer classroom, Library, Language class, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"Avda. DE LES ESCLAVES, 15",962826485,"38,962921","-0,188865",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46017419
46017419,CEIP BENIPEIXCAR,Enrolled in the book bank program,"Transportation, Canteen, Computer classroom, Library, Language class, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"Avda. DE LES ESCLAVES, 15",962826485,"38,962921","-0,188865",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46017419
46027000,CEIP BOTÀNIC CAVANILLES,Transportation,"Transportation, Canteen, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"C. BENISSUAI, 25",962826700,"38,975191","-0,178742",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46027000
46027000,CEIP BOTÀNIC CAVANILLES,Canteen,"Transportation, Canteen, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"C. BENISSUAI, 25",962826700,"38,975191","-0,178742",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46027000
46027000,CEIP BOTÀNIC CAVANILLES,Music classroom,"Transportation, Canteen, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"C. BENISSUAI, 25",962826700,"38,975191","-0,178742",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46027000
46027000,CEIP BOTÀNIC CAVANILLES,Sports,"Transportation, Canteen, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"C. BENISSUAI, 25",962826700,"38,975191","-0,178742",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46027000
46027000,CEIP BOTÀNIC CAVANILLES,English,"Transportation, Canteen, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"C. BENISSUAI, 25",962826700,"38,975191","-0,178742",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46027000
46027000,CEIP BOTÀNIC CAVANILLES,Enrolled in the book bank program,"Transportation, Canteen, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"C. BENISSUAI, 25",962826700,"38,975191","-0,178742",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46027000
46004164,CEIP CERVANTES,Canteen,"Canteen, Computer classroom, Library, Laboratory/Workshop, Function room, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"Pza. EXÈRCIT ESPANYOL, 7",962826535,"38,973164","-0,177745",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004164
46004164,CEIP CERVANTES,Computer classroom,"Canteen, Computer classroom, Library, Laboratory/Workshop, Function room, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"Pza. EXÈRCIT ESPANYOL, 7",962826535,"38,973164","-0,177745",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004164
46004164,CEIP CERVANTES,Library,"Canteen, Computer classroom, Library, Laboratory/Workshop, Function room, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"Pza. EXÈRCIT ESPANYOL, 7",962826535,"38,973164","-0,177745",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004164
46004164,CEIP CERVANTES,Laboratory/Workshop,"Canteen, Computer classroom, Library, Laboratory/Workshop, Function room, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"Pza. EXÈRCIT ESPANYOL, 7",962826535,"38,973164","-0,177745",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004164
46004164,CEIP CERVANTES,Function room,"Canteen, Computer classroom, Library, Laboratory/Workshop, Function room, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"Pza. EXÈRCIT ESPANYOL, 7",962826535,"38,973164","-0,177745",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004164
46004164,CEIP CERVANTES,Sports,"Canteen, Computer classroom, Library, Laboratory/Workshop, Function room, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"Pza. EXÈRCIT ESPANYOL, 7",962826535,"38,973164","-0,177745",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004164
46004164,CEIP CERVANTES,English,"Canteen, Computer classroom, Library, Laboratory/Workshop, Function room, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"Pza. EXÈRCIT ESPANYOL, 7",962826535,"38,973164","-0,177745",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004164
46004164,CEIP CERVANTES,Enrolled in the book bank program,"Canteen, Computer classroom, Library, Laboratory/Workshop, Function room, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"Pza. EXÈRCIT ESPANYOL, 7",962826535,"38,973164","-0,177745",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004164
46004188,CEIP JOAN MARTORELL,Transportation,"Transportation, Canteen, Computer classroom, Library, Laboratory/Workshop, Function room, Music classroom, Gym, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"C. NOU D'OCTUBRE, 72",962826540,"38,969778","-0,189557",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004188
46004188,CEIP JOAN MARTORELL,Canteen,"Transportation, Canteen, Computer classroom, Library, Laboratory/Workshop, Function room, Music classroom, Gym, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"C. NOU D'OCTUBRE, 72",962826540,"38,969778","-0,189557",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004188
46004188,CEIP JOAN MARTORELL,Computer classroom,"Transportation, Canteen, Computer classroom, Library, Laboratory/Workshop, Function room, Music classroom, Gym, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"C. NOU D'OCTUBRE, 72",962826540,"38,969778","-0,189557",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004188
46004188,CEIP JOAN MARTORELL,Library,"Transportation, Canteen, Computer classroom, Library, Laboratory/Workshop, Function room, Music classroom, Gym, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"C. NOU D'OCTUBRE, 72",962826540,"38,969778","-0,189557",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004188
46004188,CEIP JOAN MARTORELL,Laboratory/Workshop,"Transportation, Canteen, Computer classroom, Library, Laboratory/Workshop, Function room, Music classroom, Gym, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"C. NOU D'OCTUBRE, 72",962826540,"38,969778","-0,189557",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004188
46004188,CEIP JOAN MARTORELL,Function room,"Transportation, Canteen, Computer classroom, Library, Laboratory/Workshop, Function room, Music classroom, Gym, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"C. NOU D'OCTUBRE, 72",962826540,"38,969778","-0,189557",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004188
46004188,CEIP JOAN MARTORELL,Music classroom,"Transportation, Canteen, Computer classroom, Library, Laboratory/Workshop, Function room, Music classroom, Gym, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"C. NOU D'OCTUBRE, 72",962826540,"38,969778","-0,189557",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004188
46004188,CEIP JOAN MARTORELL,Gym,"Transportation, Canteen, Computer classroom, Library, Laboratory/Workshop, Function room, Music classroom, Gym, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"C. NOU D'OCTUBRE, 72",962826540,"38,969778","-0,189557",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004188
46004188,CEIP JOAN MARTORELL,Sports,"Transportation, Canteen, Computer classroom, Library, Laboratory/Workshop, Function room, Music classroom, Gym, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"C. NOU D'OCTUBRE, 72",962826540,"38,969778","-0,189557",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004188
46004188,CEIP JOAN MARTORELL,English,"Transportation, Canteen, Computer classroom, Library, Laboratory/Workshop, Function room, Music classroom, Gym, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"C. NOU D'OCTUBRE, 72",962826540,"38,969778","-0,189557",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004188
46004188,CEIP JOAN MARTORELL,Enrolled in the book bank program,"Transportation, Canteen, Computer classroom, Library, Laboratory/Workshop, Function room, Music classroom, Gym, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"C. NOU D'OCTUBRE, 72",962826540,"38,969778","-0,189557",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004188
46018096,CEIP MONTDÚVER,Transportation,"Transportation, Canteen, Computer classroom, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"C. MONTDÚVER, S/N",962826620,"38,972564","-0,186896",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46018096
46018096,CEIP MONTDÚVER,Canteen,"Transportation, Canteen, Computer classroom, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"C. MONTDÚVER, S/N",962826620,"38,972564","-0,186896",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46018096
46018096,CEIP MONTDÚVER,Computer classroom,"Transportation, Canteen, Computer classroom, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"C. MONTDÚVER, S/N",962826620,"38,972564","-0,186896",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46018096
46018096,CEIP MONTDÚVER,Library,"Transportation, Canteen, Computer classroom, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"C. MONTDÚVER, S/N",962826620,"38,972564","-0,186896",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46018096
46018096,CEIP MONTDÚVER,Laboratory/Workshop,"Transportation, Canteen, Computer classroom, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"C. MONTDÚVER, S/N",962826620,"38,972564","-0,186896",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46018096
46018096,CEIP MONTDÚVER,Music classroom,"Transportation, Canteen, Computer classroom, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"C. MONTDÚVER, S/N",962826620,"38,972564","-0,186896",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46018096
46018096,CEIP MONTDÚVER,Sports,"Transportation, Canteen, Computer classroom, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"C. MONTDÚVER, S/N",962826620,"38,972564","-0,186896",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46018096
46018096,CEIP MONTDÚVER,English,"Transportation, Canteen, Computer classroom, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"C. MONTDÚVER, S/N",962826620,"38,972564","-0,186896",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46018096
46018096,CEIP MONTDÚVER,Enrolled in the book bank program,"Transportation, Canteen, Computer classroom, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46701,GANDIA,"C. MONTDÚVER, S/N",962826620,"38,972564","-0,186896",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46018096
46004231,CEIP ROÍS DE CORELLA,Transportation,"Transportation, Canteen, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"Avda. ROÍS DE CORELLA, 1",962826685,"38,965032","-0,192915",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004231
46004231,CEIP ROÍS DE CORELLA,Canteen,"Transportation, Canteen, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"Avda. ROÍS DE CORELLA, 1",962826685,"38,965032","-0,192915",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004231
46004231,CEIP ROÍS DE CORELLA,Library,"Transportation, Canteen, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"Avda. ROÍS DE CORELLA, 1",962826685,"38,965032","-0,192915",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004231
46004231,CEIP ROÍS DE CORELLA,Laboratory/Workshop,"Transportation, Canteen, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"Avda. ROÍS DE CORELLA, 1",962826685,"38,965032","-0,192915",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004231
46004231,CEIP ROÍS DE CORELLA,Music classroom,"Transportation, Canteen, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"Avda. ROÍS DE CORELLA, 1",962826685,"38,965032","-0,192915",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004231
46004231,CEIP ROÍS DE CORELLA,Sports,"Transportation, Canteen, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"Avda. ROÍS DE CORELLA, 1",962826685,"38,965032","-0,192915",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004231
46004231,CEIP ROÍS DE CORELLA,English,"Transportation, Canteen, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"Avda. ROÍS DE CORELLA, 1",962826685,"38,965032","-0,192915",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004231
46004231,CEIP ROÍS DE CORELLA,Enrolled in the book bank program,"Transportation, Canteen, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"Avda. ROÍS DE CORELLA, 1",962826685,"38,965032","-0,192915",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004231
46004176,CEIP SAN FRANCISCO DE BORJA,Canteen,"Canteen, Computer classroom, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"C. LEGIONARIO BERNABEU, 11",962826705,"38,962554","-0,18298",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004176
46004176,CEIP SAN FRANCISCO DE BORJA,Computer classroom,"Canteen, Computer classroom, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"C. LEGIONARIO BERNABEU, 11",962826705,"38,962554","-0,18298",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004176
46004176,CEIP SAN FRANCISCO DE BORJA,Library,"Canteen, Computer classroom, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"C. LEGIONARIO BERNABEU, 11",962826705,"38,962554","-0,18298",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004176
46004176,CEIP SAN FRANCISCO DE BORJA,Laboratory/Workshop,"Canteen, Computer classroom, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"C. LEGIONARIO BERNABEU, 11",962826705,"38,962554","-0,18298",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004176
46004176,CEIP SAN FRANCISCO DE BORJA,Music classroom,"Canteen, Computer classroom, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"C. LEGIONARIO BERNABEU, 11",962826705,"38,962554","-0,18298",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004176
46004176,CEIP SAN FRANCISCO DE BORJA,Sports,"Canteen, Computer classroom, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"C. LEGIONARIO BERNABEU, 11",962826705,"38,962554","-0,18298",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004176
46004176,CEIP SAN FRANCISCO DE BORJA,English,"Canteen, Computer classroom, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"C. LEGIONARIO BERNABEU, 11",962826705,"38,962554","-0,18298",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004176
46004176,CEIP SAN FRANCISCO DE BORJA,Enrolled in the book bank program,"Canteen, Computer classroom, Library, Laboratory/Workshop, Music classroom, Sports, English, Enrolled in the book bank program",Public School, 46702,GANDIA,"C. LEGIONARIO BERNABEU, 11",962826705,"38,962554","-0,18298",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46004176
46024539,CENTRE ELEMENTAL DE DANSA ESCUELA TALLER DE DANZA,No information,No information,Private School, 46702,GANDIA,"C. PADRE CARLOS FERRÍS, 52",962872910,"38,961815","-0,184628",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46024539
46017791,CENTRE ELEMENTAL DE DANSA RAPSODIA,No information,No information,Private School, 46702,GANDIA,"C. PADRE CARLOS FERRÍS, 22",962875128,"38,963405","-0,184225",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46017791
46018217,CENTRE ELEMENTAL DE MÚSICA MAESTRO VALDOVÍN,Function room,"Function room, Music classroom, Spanish",Private School, 46702,GANDIA,"C. ABAD SOLA, 32",640629587,"38,967359","-0,186633",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46018217
46018217,CENTRE ELEMENTAL DE MÚSICA MAESTRO VALDOVÍN,Music classroom,"Function room, Music classroom, Spanish",Private School, 46702,GANDIA,"C. ABAD SOLA, 32",640629587,"38,967359","-0,186633",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46018217
46018217,CENTRE ELEMENTAL DE MÚSICA MAESTRO VALDOVÍN,Spanish,"Function room, Music classroom, Spanish",Private School, 46702,GANDIA,"C. ABAD SOLA, 32",640629587,"38,967359","-0,186633",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46018217
46035537,CENTRE ENS. PROFESSIONALS DE MÚSICA CIUTAT DUCAL,Function room,"Function room, Music classroom, Spanish",Private School, 46701,GANDIA,"Parq. DE AUSIÀS MARCH, 5",640629587,"38,964591","-0,177503",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46035537
46035537,CENTRE ENS. PROFESSIONALS DE MÚSICA CIUTAT DUCAL,Music classroom,"Function room, Music classroom, Spanish",Private School, 46701,GANDIA,"Parq. DE AUSIÀS MARCH, 5",640629587,"38,964591","-0,177503",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46035537
46035537,CENTRE ENS. PROFESSIONALS DE MÚSICA CIUTAT DUCAL,Spanish,"Function room, Music classroom, Spanish",Private School, 46701,GANDIA,"Parq. DE AUSIÀS MARCH, 5",640629587,"38,964591","-0,177503",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46035537
46035240,CENTRE ENSENYAMENTS ESPORTIUS ACADEF,No information,No information,Private School, 46703,GANDIA,"C. CARMELITES, 16",669704587,"38,966342","-0,179125",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46035240
46035823,CENTRE ESTRANGER BRITISH SCHOOL GANDIA,Transportation,"Transportation, Canteen, Cafeteria/Bar, Computer classroom, Library, Language class, Function room, Sports, Swimming pool, Summer courses, French, English, German, Italian, Spanish, Valencian",Private School, 46700,GANDIA,"Pza. DE LA LLUM (POLÍGON ALCODAR), 6",902123883,"38,980419","-0,182103",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46035823
46035823,CENTRE ESTRANGER BRITISH SCHOOL GANDIA,Canteen,"Transportation, Canteen, Cafeteria/Bar, Computer classroom, Library, Language class, Function room, Sports, Swimming pool, Summer courses, French, English, German, Italian, Spanish, Valencian",Private School, 46700,GANDIA,"Pza. DE LA LLUM (POLÍGON ALCODAR), 6",902123883,"38,980419","-0,182103",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46035823
46035823,CENTRE ESTRANGER BRITISH SCHOOL GANDIA,Cafeteria/Bar,"Transportation, Canteen, Cafeteria/Bar, Computer classroom, Library, Language class, Function room, Sports, Swimming pool, Summer courses, French, English, German, Italian, Spanish, Valencian",Private School, 46700,GANDIA,"Pza. DE LA LLUM (POLÍGON ALCODAR), 6",902123883,"38,980419","-0,182103",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46035823
46035823,CENTRE ESTRANGER BRITISH SCHOOL GANDIA,Computer classroom,"Transportation, Canteen, Cafeteria/Bar, Computer classroom, Library, Language class, Function room, Sports, Swimming pool, Summer courses, French, English, German, Italian, Spanish, Valencian",Private School, 46700,GANDIA,"Pza. DE LA LLUM (POLÍGON ALCODAR), 6",902123883,"38,980419","-0,182103",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46035823
46035823,CENTRE ESTRANGER BRITISH SCHOOL GANDIA,Library,"Transportation, Canteen, Cafeteria/Bar, Computer classroom, Library, Language class, Function room, Sports, Swimming pool, Summer courses, French, English, German, Italian, Spanish, Valencian",Private School, 46700,GANDIA,"Pza. DE LA LLUM (POLÍGON ALCODAR), 6",902123883,"38,980419","-0,182103",https://ceice.gva.es/abc/i_guiadecentros/es/centro.asp?codi=46035823
